STATION,NAME,MONTH,DAY,YEAR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00023183,"PHOENIX AIRPORT, AZ US",9,9,1987,0,0,0,NaN,105,74
USW00023183,"PHOENIX AIRPORT, AZ US",9,10,1987,0,0,0,NaN,107,74
USW00023183,"PHOENIX AIRPORT, AZ US",9,11,1987,0,0,0,NaN,105,76
USW00023183,"PHOENIX AIRPORT, AZ US",9,12,1987,0,0,0,NaN,101,73
USW00023183,"PHOENIX AIRPORT, AZ US",9,13,1987,0,0,0,NaN,93,76
USW00023183,"PHOENIX AIRPORT, AZ US",9,14,1987,0,0,0,NaN,91,68
USW00023183,"PHOENIX AIRPORT, AZ US",9,15,1987,0,0,0,NaN,97,70
USW00023183,"PHOENIX AIRPORT, AZ US",9,16,1987,0,0,0,NaN,98,73
USW00023183,"PHOENIX AIRPORT, AZ US",9,17,1987,0,0,0,NaN,96,73
USW00023183,"PHOENIX AIRPORT, AZ US",9,18,1987,0,0,0,NaN,95,71
USW00023183,"PHOENIX AIRPORT, AZ US",9,19,1987,0,0,0,NaN,99,74
USW00023183,"PHOENIX AIRPORT, AZ US",9,20,1987,0,0,0,NaN,102,73
USW00023183,"PHOENIX AIRPORT, AZ US",9,21,1987,0,0,0,NaN,98,77
USW00023183,"PHOENIX AIRPORT, AZ US",9,22,1987,0.41,0,0,NaN,97,71
USW00023183,"PHOENIX AIRPORT, AZ US",9,23,1987,0.13,0,0,NaN,90,69
USW00023183,"PHOENIX AIRPORT, AZ US",9,24,1987,0.03,0,0,NaN,92,71
USW00023183,"PHOENIX AIRPORT, AZ US",9,25,1987,0,0,0,NaN,95,73
USW00023183,"PHOENIX AIRPORT, AZ US",9,26,1987,0,0,0,NaN,97,74
USW00023183,"PHOENIX AIRPORT, AZ US",9,27,1987,0,0,0,NaN,99,75
USW00023183,"PHOENIX AIRPORT, AZ US",9,28,1987,0,0,0,NaN,100,75
USW00023183,"PHOENIX AIRPORT, AZ US",9,29,1987,0,0,0,NaN,104,76
USW00023183,"PHOENIX AIRPORT, AZ US",9,30,1987,0,0,0,NaN,99,77
USW00023183,"PHOENIX AIRPORT, AZ US",10,1,1987,0,0,0,NaN,99,82
USW00023183,"PHOENIX AIRPORT, AZ US",10,2,1987,0,0,0,NaN,102,75
USW00023183,"PHOENIX AIRPORT, AZ US",10,3,1987,0,0,0,NaN,101,81
USW00023183,"PHOENIX AIRPORT, AZ US",10,4,1987,0,0,0,NaN,102,71
USW00023183,"PHOENIX AIRPORT, AZ US",10,5,1987,0,0,0,NaN,104,73
USW00023183,"PHOENIX AIRPORT, AZ US",10,6,1987,0,0,0,NaN,103,71
USW00023183,"PHOENIX AIRPORT, AZ US",10,7,1987,0,0,0,NaN,103,72
USW00023183,"PHOENIX AIRPORT, AZ US",10,8,1987,0,0,0,NaN,104,71
USW00023183,"PHOENIX AIRPORT, AZ US",10,9,1987,0,0,0,NaN,98,72
USW00023183,"PHOENIX AIRPORT, AZ US",10,10,1987,0,0,0,NaN,98,74
USW00023183,"PHOENIX AIRPORT, AZ US",10,11,1987,0,0,0,NaN,92,71
USW00023183,"PHOENIX AIRPORT, AZ US",10,12,1987,0,0,0,NaN,94,71
USW00023183,"PHOENIX AIRPORT, AZ US",10,13,1987,0.12,0,0,NaN,84,66
USW00023183,"PHOENIX AIRPORT, AZ US",10,14,1987,0,0,0,NaN,85,66
USW00023183,"PHOENIX AIRPORT, AZ US",10,15,1987,0,0,0,NaN,87,65
USW00023183,"PHOENIX AIRPORT, AZ US",10,16,1987,0,0,0,NaN,91,65
USW00023183,"PHOENIX AIRPORT, AZ US",10,17,1987,0,0,0,NaN,92,66
USW00023183,"PHOENIX AIRPORT, AZ US",10,18,1987,0,0,0,NaN,91,65
USW00023183,"PHOENIX AIRPORT, AZ US",10,19,1987,0,0,0,NaN,93,66
USW00023183,"PHOENIX AIRPORT, AZ US",10,20,1987,0,0,0,NaN,94,66
USW00023183,"PHOENIX AIRPORT, AZ US",10,21,1987,0,0,0,NaN,93,66
USW00023183,"PHOENIX AIRPORT, AZ US",10,22,1987,0.05,0,0,NaN,90,68
USW00023183,"PHOENIX AIRPORT, AZ US",10,23,1987,0.14,0,0,NaN,84,66
USW00023183,"PHOENIX AIRPORT, AZ US",10,24,1987,0,0,0,NaN,81,69
USW00023183,"PHOENIX AIRPORT, AZ US",10,25,1987,0,0,0,NaN,87,65
USW00023183,"PHOENIX AIRPORT, AZ US",10,26,1987,0,0,0,NaN,91,67
USW00023183,"PHOENIX AIRPORT, AZ US",10,27,1987,0,0,0,NaN,91,70
USW00023183,"PHOENIX AIRPORT, AZ US",10,28,1987,0,0,0,NaN,93,69
USW00023183,"PHOENIX AIRPORT, AZ US",10,29,1987,0.03,0,0,NaN,88,69
USW00023183,"PHOENIX AIRPORT, AZ US",10,30,1987,0,0,0,NaN,82,63
USW00023183,"PHOENIX AIRPORT, AZ US",10,31,1987,0.13,0,0,NaN,72,64
USW00023183,"PHOENIX AIRPORT, AZ US",11,1,1987,0.99,0,0,NaN,74,61
USW00023183,"PHOENIX AIRPORT, AZ US",11,2,1987,0,0,0,NaN,77,59
USW00023183,"PHOENIX AIRPORT, AZ US",11,3,1987,0,0,0,NaN,81,63
USW00023183,"PHOENIX AIRPORT, AZ US",11,4,1987,0,0,0,NaN,87,61
USW00023183,"PHOENIX AIRPORT, AZ US",11,5,1987,0.02,0,0,NaN,79,61
USW00023183,"PHOENIX AIRPORT, AZ US",11,6,1987,0.03,0,0,NaN,74,58
USW00023183,"PHOENIX AIRPORT, AZ US",11,7,1987,0,0,0,NaN,73,54
USW00023183,"PHOENIX AIRPORT, AZ US",11,8,1987,0,0,0,NaN,80,54
USW00023183,"PHOENIX AIRPORT, AZ US",11,9,1987,0,0,0,NaN,81,56
USW00023183,"PHOENIX AIRPORT, AZ US",11,10,1987,0,0,0,NaN,80,61
USW00023183,"PHOENIX AIRPORT, AZ US",11,11,1987,0,0,0,NaN,80,55
USW00023183,"PHOENIX AIRPORT, AZ US",11,12,1987,0,0,0,NaN,80,54
USW00023183,"PHOENIX AIRPORT, AZ US",11,13,1987,0,0,0,NaN,76,54
USW00023183,"PHOENIX AIRPORT, AZ US",11,14,1987,0,0,0,NaN,72,56
USW00023183,"PHOENIX AIRPORT, AZ US",11,15,1987,0,0,0,NaN,66,50
USW00023183,"PHOENIX AIRPORT, AZ US",11,16,1987,0,0,0,NaN,66,44
USW00023183,"PHOENIX AIRPORT, AZ US",11,17,1987,0,0,0,NaN,69,47
USW00023183,"PHOENIX AIRPORT, AZ US",11,18,1987,0,0,0,NaN,77,50
USW00023183,"PHOENIX AIRPORT, AZ US",11,19,1987,0,0,0,NaN,80,49
USW00023183,"PHOENIX AIRPORT, AZ US",11,20,1987,0,0,0,NaN,83,53
USW00023183,"PHOENIX AIRPORT, AZ US",11,21,1987,0,0,0,NaN,76,51
USW00023183,"PHOENIX AIRPORT, AZ US",11,22,1987,0,0,0,NaN,75,49
USW00023183,"PHOENIX AIRPORT, AZ US",11,23,1987,0,0,0,NaN,71,49
USW00023183,"PHOENIX AIRPORT, AZ US",11,24,1987,0,0,0,NaN,73,47
USW00023183,"PHOENIX AIRPORT, AZ US",11,25,1987,0,0,0,NaN,68,47
USW00023183,"PHOENIX AIRPORT, AZ US",11,26,1987,0,0,0,NaN,64,42
USW00023183,"PHOENIX AIRPORT, AZ US",11,27,1987,0,0,0,NaN,68,41
USW00023183,"PHOENIX AIRPORT, AZ US",11,28,1987,0,0,0,NaN,71,44
USW00023183,"PHOENIX AIRPORT, AZ US",11,29,1987,0,0,0,NaN,66,43
USW00023183,"PHOENIX AIRPORT, AZ US",11,30,1987,0,0,0,NaN,66,42
USW00023183,"PHOENIX AIRPORT, AZ US",12,1,1987,0,0,0,NaN,68,45
USW00023183,"PHOENIX AIRPORT, AZ US",12,2,1987,0,0,0,NaN,72,45
USW00023183,"PHOENIX AIRPORT, AZ US",12,3,1987,0,0,0,NaN,79,48
USW00023183,"PHOENIX AIRPORT, AZ US",12,4,1987,0.07,0,0,NaN,72,53
USW00023183,"PHOENIX AIRPORT, AZ US",12,5,1987,0.07,0,0,NaN,66,53
USW00023183,"PHOENIX AIRPORT, AZ US",12,6,1987,0,0,0,NaN,69,48
USW00023183,"PHOENIX AIRPORT, AZ US",12,7,1987,0,0,0,NaN,69,46
USW00023183,"PHOENIX AIRPORT, AZ US",12,8,1987,0,0,0,NaN,68,45
USW00023183,"PHOENIX AIRPORT, AZ US",12,9,1987,0,0,0,NaN,68,44
USW00023183,"PHOENIX AIRPORT, AZ US",12,10,1987,0,0,0,NaN,74,46
USW00023183,"PHOENIX AIRPORT, AZ US",12,11,1987,0,0,0,NaN,75,48
USW00023183,"PHOENIX AIRPORT, AZ US",12,12,1987,0,0,0,NaN,65,47
USW00023183,"PHOENIX AIRPORT, AZ US",12,13,1987,0,0,0,NaN,51,39
USW00023183,"PHOENIX AIRPORT, AZ US",12,14,1987,0,0,0,NaN,53,37
USW00023183,"PHOENIX AIRPORT, AZ US",12,15,1987,0,0,0,NaN,56,34
USW00023183,"PHOENIX AIRPORT, AZ US",12,16,1987,0,0,0,NaN,60,45
USW00023183,"PHOENIX AIRPORT, AZ US",12,17,1987,1.35,0,0,NaN,56,46
USW00023183,"PHOENIX AIRPORT, AZ US",12,18,1987,0.13,0,0,NaN,61,46
USW00023183,"PHOENIX AIRPORT, AZ US",12,19,1987,0,0,0,NaN,56,47
USW00023183,"PHOENIX AIRPORT, AZ US",12,20,1987,0,0,0,NaN,62,45
USW00023183,"PHOENIX AIRPORT, AZ US",12,21,1987,0,0,0,NaN,64,42
USW00023183,"PHOENIX AIRPORT, AZ US",12,22,1987,0,0,0,NaN,67,45
USW00023183,"PHOENIX AIRPORT, AZ US",12,23,1987,0,0,0,NaN,58,43
USW00023183,"PHOENIX AIRPORT, AZ US",12,24,1987,0,0,0,NaN,50,38
USW00023183,"PHOENIX AIRPORT, AZ US",12,25,1987,0,0,0,NaN,47,32
USW00023183,"PHOENIX AIRPORT, AZ US",12,26,1987,0,0,0,NaN,49,33
USW00023183,"PHOENIX AIRPORT, AZ US",12,27,1987,0,0,0,NaN,51,31
USW00023183,"PHOENIX AIRPORT, AZ US",12,28,1987,0,0,0,NaN,64,35
USW00023183,"PHOENIX AIRPORT, AZ US",12,29,1987,0,0,0,NaN,71,44
USW00023183,"PHOENIX AIRPORT, AZ US",12,30,1987,0,0,0,NaN,56,38
USW00023183,"PHOENIX AIRPORT, AZ US",12,31,1987,0,0,0,NaN,59,38
USW00023183,"PHOENIX AIRPORT, AZ US",1,1,1988,0,0,0,NaN,64,41
USW00023183,"PHOENIX AIRPORT, AZ US",1,2,1988,0,0,0,NaN,63,39
USW00023183,"PHOENIX AIRPORT, AZ US",1,3,1988,0,0,0,NaN,61,41
USW00023183,"PHOENIX AIRPORT, AZ US",1,4,1988,0,0,0,NaN,67,49
USW00023183,"PHOENIX AIRPORT, AZ US",1,5,1988,0.04,0,0,NaN,58,51
USW00023183,"PHOENIX AIRPORT, AZ US",1,6,1988,0.08,0,0,NaN,63,47
USW00023183,"PHOENIX AIRPORT, AZ US",1,7,1988,0,0,0,NaN,65,44
USW00023183,"PHOENIX AIRPORT, AZ US",1,8,1988,0,0,0,NaN,62,41
USW00023183,"PHOENIX AIRPORT, AZ US",1,9,1988,0,0,0,NaN,63,41
USW00023183,"PHOENIX AIRPORT, AZ US",1,10,1988,0,0,0,NaN,68,42
USW00023183,"PHOENIX AIRPORT, AZ US",1,11,1988,0,0,0,NaN,63,48
USW00023183,"PHOENIX AIRPORT, AZ US",1,12,1988,0,0,0,NaN,71,41
USW00023183,"PHOENIX AIRPORT, AZ US",1,13,1988,0,0,0,NaN,69,42
USW00023183,"PHOENIX AIRPORT, AZ US",1,14,1988,0,0,0,NaN,72,41
USW00023183,"PHOENIX AIRPORT, AZ US",1,15,1988,0,0,0,NaN,63,47
USW00023183,"PHOENIX AIRPORT, AZ US",1,16,1988,0.07,0,0,NaN,64,50
USW00023183,"PHOENIX AIRPORT, AZ US",1,17,1988,0.35,0,0,NaN,69,48
USW00023183,"PHOENIX AIRPORT, AZ US",1,18,1988,0.36,0,0,NaN,52,44
USW00023183,"PHOENIX AIRPORT, AZ US",1,19,1988,0,0,0,NaN,54,36
USW00023183,"PHOENIX AIRPORT, AZ US",1,20,1988,0,0,0,NaN,56,34
USW00023183,"PHOENIX AIRPORT, AZ US",1,21,1988,0,0,0,NaN,55,35
USW00023183,"PHOENIX AIRPORT, AZ US",1,22,1988,0,0,0,NaN,62,46
USW00023183,"PHOENIX AIRPORT, AZ US",1,23,1988,0,0,0,NaN,61,38
USW00023183,"PHOENIX AIRPORT, AZ US",1,24,1988,0,0,0,NaN,68,39
USW00023183,"PHOENIX AIRPORT, AZ US",1,25,1988,0,0,0,NaN,69,41
USW00023183,"PHOENIX AIRPORT, AZ US",1,26,1988,0,0,0,NaN,78,43
USW00023183,"PHOENIX AIRPORT, AZ US",1,27,1988,0,0,0,NaN,78,61
USW00023183,"PHOENIX AIRPORT, AZ US",1,28,1988,0,0,0,NaN,80,56
USW00023183,"PHOENIX AIRPORT, AZ US",1,29,1988,0,0,0,NaN,79,54
USW00023183,"PHOENIX AIRPORT, AZ US",1,30,1988,0,0,0,NaN,71,52
USW00023183,"PHOENIX AIRPORT, AZ US",1,31,1988,0,0,0,NaN,68,45
USW00023183,"PHOENIX AIRPORT, AZ US",2,1,1988,0,0,0,NaN,62,51
USW00023183,"PHOENIX AIRPORT, AZ US",2,2,1988,0.11,0,0,NaN,67,53
USW00023183,"PHOENIX AIRPORT, AZ US",2,3,1988,0.09,0,0,NaN,63,49
USW00023183,"PHOENIX AIRPORT, AZ US",2,4,1988,0,0,0,NaN,65,51
USW00023183,"PHOENIX AIRPORT, AZ US",2,5,1988,0,0,0,NaN,71,49
USW00023183,"PHOENIX AIRPORT, AZ US",2,6,1988,0,0,0,NaN,68,48
USW00023183,"PHOENIX AIRPORT, AZ US",2,7,1988,0,0,0,NaN,71,47
USW00023183,"PHOENIX AIRPORT, AZ US",2,8,1988,0,0,0,NaN,74,48
USW00023183,"PHOENIX AIRPORT, AZ US",2,9,1988,0,0,0,NaN,79,48
USW00023183,"PHOENIX AIRPORT, AZ US",2,10,1988,0,0,0,NaN,77,48
USW00023183,"PHOENIX AIRPORT, AZ US",2,11,1988,0,0,0,NaN,79,50
USW00023183,"PHOENIX AIRPORT, AZ US",2,12,1988,0,0,0,NaN,84,50
USW00023183,"PHOENIX AIRPORT, AZ US",2,13,1988,0,0,0,NaN,76,50
USW00023183,"PHOENIX AIRPORT, AZ US",2,14,1988,0,0,0,NaN,75,46
USW00023183,"PHOENIX AIRPORT, AZ US",2,15,1988,0,0,0,NaN,78,48
USW00023183,"PHOENIX AIRPORT, AZ US",2,16,1988,0,0,0,NaN,75,47
USW00023183,"PHOENIX AIRPORT, AZ US",2,17,1988,0,0,0,NaN,69,49
USW00023183,"PHOENIX AIRPORT, AZ US",2,18,1988,0,0,0,NaN,64,45
USW00023183,"PHOENIX AIRPORT, AZ US",2,19,1988,0,0,0,NaN,72,44
USW00023183,"PHOENIX AIRPORT, AZ US",2,20,1988,0,0,0,NaN,73,45
USW00023183,"PHOENIX AIRPORT, AZ US",2,21,1988,0,0,0,NaN,78,47
USW00023183,"PHOENIX AIRPORT, AZ US",2,22,1988,0,0,0,NaN,77,49
USW00023183,"PHOENIX AIRPORT, AZ US",2,23,1988,0,0,0,NaN,78,50
USW00023183,"PHOENIX AIRPORT, AZ US",2,24,1988,0,0,0,NaN,82,52
USW00023183,"PHOENIX AIRPORT, AZ US",2,25,1988,0,0,0,NaN,83,52
USW00023183,"PHOENIX AIRPORT, AZ US",2,26,1988,0.03,0,0,NaN,85,61
USW00023183,"PHOENIX AIRPORT, AZ US",2,27,1988,0,0,0,NaN,83,57
USW00023183,"PHOENIX AIRPORT, AZ US",2,28,1988,0,0,0,NaN,84,58
USW00023183,"PHOENIX AIRPORT, AZ US",2,29,1988,0,0,0,NaN,82,57
USW00023183,"PHOENIX AIRPORT, AZ US",3,1,1988,0,0,0,NaN,74,53
USW00023183,"PHOENIX AIRPORT, AZ US",3,2,1988,0.17,0,0,NaN,66,53
USW00023183,"PHOENIX AIRPORT, AZ US",3,3,1988,0,0,0,NaN,72,50
USW00023183,"PHOENIX AIRPORT, AZ US",3,4,1988,0,0,0,NaN,75,52
USW00023183,"PHOENIX AIRPORT, AZ US",3,5,1988,0,0,0,NaN,80,55
USW00023183,"PHOENIX AIRPORT, AZ US",3,6,1988,0,0,0,NaN,82,55
USW00023183,"PHOENIX AIRPORT, AZ US",3,7,1988,0,0,0,NaN,81,56
USW00023183,"PHOENIX AIRPORT, AZ US",3,8,1988,0,0,0,NaN,77,52
USW00023183,"PHOENIX AIRPORT, AZ US",3,9,1988,0,0,0,NaN,81,51
USW00023183,"PHOENIX AIRPORT, AZ US",3,10,1988,0,0,0,NaN,67,51
USW00023183,"PHOENIX AIRPORT, AZ US",3,11,1988,0,0,0,NaN,65,42
USW00023183,"PHOENIX AIRPORT, AZ US",3,12,1988,0,0,0,NaN,67,41
USW00023183,"PHOENIX AIRPORT, AZ US",3,13,1988,0,0,0,NaN,71,44
USW00023183,"PHOENIX AIRPORT, AZ US",3,14,1988,0,0,0,NaN,78,45
USW00023183,"PHOENIX AIRPORT, AZ US",3,15,1988,0,0,0,NaN,79,47
USW00023183,"PHOENIX AIRPORT, AZ US",3,16,1988,0,0,0,NaN,72,53
USW00023183,"PHOENIX AIRPORT, AZ US",3,17,1988,0,0,0,NaN,74,51
USW00023183,"PHOENIX AIRPORT, AZ US",3,18,1988,0,0,0,NaN,77,50
USW00023183,"PHOENIX AIRPORT, AZ US",3,19,1988,0,0,0,NaN,84,54
USW00023183,"PHOENIX AIRPORT, AZ US",3,20,1988,0,0,0,NaN,89,53
USW00023183,"PHOENIX AIRPORT, AZ US",3,21,1988,0,0,0,NaN,89,56
USW00023183,"PHOENIX AIRPORT, AZ US",3,22,1988,0,0,0,NaN,86,55
USW00023183,"PHOENIX AIRPORT, AZ US",3,23,1988,0,0,0,NaN,90,60
USW00023183,"PHOENIX AIRPORT, AZ US",3,24,1988,0,0,0,NaN,93,60
USW00023183,"PHOENIX AIRPORT, AZ US",3,25,1988,0,0,0,NaN,93,60
USW00023183,"PHOENIX AIRPORT, AZ US",3,26,1988,0,0,0,NaN,100,62
USW00023183,"PHOENIX AIRPORT, AZ US",3,27,1988,0,0,0,NaN,97,63
USW00023183,"PHOENIX AIRPORT, AZ US",3,28,1988,0,0,0,NaN,85,59
USW00023183,"PHOENIX AIRPORT, AZ US",3,29,1988,0,0,0,NaN,78,51
USW00023183,"PHOENIX AIRPORT, AZ US",3,30,1988,0,0,0,NaN,79,51
USW00023183,"PHOENIX AIRPORT, AZ US",3,31,1988,0,0,0,NaN,72,49
USW00023183,"PHOENIX AIRPORT, AZ US",4,1,1988,0,0,0,NaN,77,50
USW00023183,"PHOENIX AIRPORT, AZ US",4,2,1988,0,0,0,NaN,83,52
USW00023183,"PHOENIX AIRPORT, AZ US",4,3,1988,0,0,0,NaN,88,56
USW00023183,"PHOENIX AIRPORT, AZ US",4,4,1988,0,0,0,NaN,88,58
USW00023183,"PHOENIX AIRPORT, AZ US",4,5,1988,0,0,0,NaN,94,61
USW00023183,"PHOENIX AIRPORT, AZ US",4,6,1988,0,0,0,NaN,100,63
USW00023183,"PHOENIX AIRPORT, AZ US",4,7,1988,0,0,0,NaN,97,68
USW00023183,"PHOENIX AIRPORT, AZ US",4,8,1988,0,0,0,NaN,95,68
USW00023183,"PHOENIX AIRPORT, AZ US",4,9,1988,0,0,0,NaN,93,64
USW00023183,"PHOENIX AIRPORT, AZ US",4,10,1988,0,0,0,NaN,92,62
USW00023183,"PHOENIX AIRPORT, AZ US",4,11,1988,0,0,0,NaN,97,65
USW00023183,"PHOENIX AIRPORT, AZ US",4,12,1988,0,0,0,NaN,96,63
USW00023183,"PHOENIX AIRPORT, AZ US",4,13,1988,0,0,0,NaN,92,70
USW00023183,"PHOENIX AIRPORT, AZ US",4,14,1988,0,0,0,NaN,87,65
USW00023183,"PHOENIX AIRPORT, AZ US",4,15,1988,0.3,0,0,NaN,77,53
USW00023183,"PHOENIX AIRPORT, AZ US",4,16,1988,0.23,0,0,NaN,66,52
USW00023183,"PHOENIX AIRPORT, AZ US",4,17,1988,0,0,0,NaN,67,53
USW00023183,"PHOENIX AIRPORT, AZ US",4,18,1988,0,0,0,NaN,79,57
USW00023183,"PHOENIX AIRPORT, AZ US",4,19,1988,0,0,0,NaN,85,59
USW00023183,"PHOENIX AIRPORT, AZ US",4,20,1988,0,0,0,NaN,86,63
USW00023183,"PHOENIX AIRPORT, AZ US",4,21,1988,0.38,0,0,NaN,70,53
USW00023183,"PHOENIX AIRPORT, AZ US",4,22,1988,0.18,0,0,NaN,70,50
USW00023183,"PHOENIX AIRPORT, AZ US",4,23,1988,0,0,0,NaN,77,55
USW00023183,"PHOENIX AIRPORT, AZ US",4,24,1988,0,0,0,NaN,76,54
USW00023183,"PHOENIX AIRPORT, AZ US",4,25,1988,0,0,0,NaN,86,58
USW00023183,"PHOENIX AIRPORT, AZ US",4,26,1988,0,0,0,NaN,92,61
USW00023183,"PHOENIX AIRPORT, AZ US",4,27,1988,0,0,0,NaN,96,66
USW00023183,"PHOENIX AIRPORT, AZ US",4,28,1988,0,0,0,NaN,89,71
USW00023183,"PHOENIX AIRPORT, AZ US",4,29,1988,0,0,0,NaN,89,64
USW00023183,"PHOENIX AIRPORT, AZ US",4,30,1988,0,0,0,NaN,93,66
USW00023183,"PHOENIX AIRPORT, AZ US",5,1,1988,0,0,0,NaN,74,55
USW00023183,"PHOENIX AIRPORT, AZ US",5,2,1988,0,0,0,NaN,78,54
USW00023183,"PHOENIX AIRPORT, AZ US",5,3,1988,0,0,0,NaN,90,58
USW00023183,"PHOENIX AIRPORT, AZ US",5,4,1988,0,0,0,NaN,97,63
USW00023183,"PHOENIX AIRPORT, AZ US",5,5,1988,0,0,0,NaN,92,63
USW00023183,"PHOENIX AIRPORT, AZ US",5,6,1988,0,0,0,NaN,72,54
USW00023183,"PHOENIX AIRPORT, AZ US",5,7,1988,0,0,0,NaN,77,54
USW00023183,"PHOENIX AIRPORT, AZ US",5,8,1988,0,0,0,NaN,81,57
USW00023183,"PHOENIX AIRPORT, AZ US",5,9,1988,0,0,0,NaN,90,62
USW00023183,"PHOENIX AIRPORT, AZ US",5,10,1988,0,0,0,NaN,100,67
USW00023183,"PHOENIX AIRPORT, AZ US",5,11,1988,0,0,0,NaN,105,71
USW00023183,"PHOENIX AIRPORT, AZ US",5,12,1988,0,0,0,NaN,106,77
USW00023183,"PHOENIX AIRPORT, AZ US",5,13,1988,0,0,0,NaN,107,78
USW00023183,"PHOENIX AIRPORT, AZ US",5,14,1988,0,0,0,NaN,105,75
USW00023183,"PHOENIX AIRPORT, AZ US",5,15,1988,0,0,0,NaN,104,76
USW00023183,"PHOENIX AIRPORT, AZ US",5,16,1988,0,0,0,NaN,100,79
USW00023183,"PHOENIX AIRPORT, AZ US",5,17,1988,0,0,0,NaN,96,75
USW00023183,"PHOENIX AIRPORT, AZ US",5,18,1988,0,0,0,NaN,90,71
USW00023183,"PHOENIX AIRPORT, AZ US",5,19,1988,0,0,0,NaN,95,72
USW00023183,"PHOENIX AIRPORT, AZ US",5,20,1988,0,0,0,NaN,96,73
USW00023183,"PHOENIX AIRPORT, AZ US",5,21,1988,0,0,0,NaN,100,71
USW00023183,"PHOENIX AIRPORT, AZ US",5,22,1988,0,0,0,NaN,104,75
USW00023183,"PHOENIX AIRPORT, AZ US",5,23,1988,0,0,0,NaN,105,74
USW00023183,"PHOENIX AIRPORT, AZ US",5,24,1988,0,0,0,NaN,103,76
USW00023183,"PHOENIX AIRPORT, AZ US",5,25,1988,0,0,0,NaN,103,76
USW00023183,"PHOENIX AIRPORT, AZ US",5,26,1988,0,0,0,NaN,106,76
USW00023183,"PHOENIX AIRPORT, AZ US",5,27,1988,0,0,0,NaN,103,76
USW00023183,"PHOENIX AIRPORT, AZ US",5,28,1988,0,0,0,NaN,99,72
USW00023183,"PHOENIX AIRPORT, AZ US",5,29,1988,0,0,0,NaN,87,65
USW00023183,"PHOENIX AIRPORT, AZ US",5,30,1988,0,0,0,NaN,79,58
USW00023183,"PHOENIX AIRPORT, AZ US",5,31,1988,0,0,0,NaN,88,62
USW00023183,"PHOENIX AIRPORT, AZ US",6,1,1988,0,0,0,NaN,96,67
USW00023183,"PHOENIX AIRPORT, AZ US",6,2,1988,0,0,0,NaN,106,73
USW00023183,"PHOENIX AIRPORT, AZ US",6,3,1988,0,0,0,NaN,108,77
USW00023183,"PHOENIX AIRPORT, AZ US",6,4,1988,0,0,0,NaN,109,79
USW00023183,"PHOENIX AIRPORT, AZ US",6,5,1988,0,0,0,NaN,105,78
USW00023183,"PHOENIX AIRPORT, AZ US",6,6,1988,0,0,0,NaN,100,73
USW00023183,"PHOENIX AIRPORT, AZ US",6,7,1988,0,0,0,NaN,99,69
USW00023183,"PHOENIX AIRPORT, AZ US",6,8,1988,0,0,0,NaN,100,72
USW00023183,"PHOENIX AIRPORT, AZ US",6,9,1988,0,0,0,NaN,105,74
USW00023183,"PHOENIX AIRPORT, AZ US",6,10,1988,0,0,0,NaN,105,76
USW00023183,"PHOENIX AIRPORT, AZ US",6,11,1988,0,0,0,NaN,103,74
USW00023183,"PHOENIX AIRPORT, AZ US",6,12,1988,0,0,0,NaN,98,75
USW00023183,"PHOENIX AIRPORT, AZ US",6,13,1988,0,0,0,NaN,102,72
USW00023183,"PHOENIX AIRPORT, AZ US",6,14,1988,0,0,0,NaN,108,75
USW00023183,"PHOENIX AIRPORT, AZ US",6,15,1988,0,0,0,NaN,109,81
USW00023183,"PHOENIX AIRPORT, AZ US",6,16,1988,0,0,0,NaN,113,86
USW00023183,"PHOENIX AIRPORT, AZ US",6,17,1988,0,0,0,NaN,109,85
USW00023183,"PHOENIX AIRPORT, AZ US",6,18,1988,0,0,0,NaN,100,85
USW00023183,"PHOENIX AIRPORT, AZ US",6,19,1988,0.02,0,0,NaN,109,80
USW00023183,"PHOENIX AIRPORT, AZ US",6,20,1988,0,0,0,NaN,110,84
USW00023183,"PHOENIX AIRPORT, AZ US",6,21,1988,0,0,0,NaN,114,84
USW00023183,"PHOENIX AIRPORT, AZ US",6,22,1988,0,0,0,NaN,116,86
USW00023183,"PHOENIX AIRPORT, AZ US",6,23,1988,0,0,0,NaN,115,89
USW00023183,"PHOENIX AIRPORT, AZ US",6,24,1988,0,0,0,NaN,109,90
USW00023183,"PHOENIX AIRPORT, AZ US",6,25,1988,0,0,0,NaN,110,86
USW00023183,"PHOENIX AIRPORT, AZ US",6,26,1988,0,0,0,NaN,107,85
USW00023183,"PHOENIX AIRPORT, AZ US",6,27,1988,0,0,0,NaN,110,85
USW00023183,"PHOENIX AIRPORT, AZ US",6,28,1988,0,0,0,NaN,101,87
USW00023183,"PHOENIX AIRPORT, AZ US",6,29,1988,0,0,0,NaN,106,86
USW00023183,"PHOENIX AIRPORT, AZ US",6,30,1988,0,0,0,NaN,108,84
USW00023183,"PHOENIX AIRPORT, AZ US",7,1,1988,0,0,0,NaN,108,86
USW00023183,"PHOENIX AIRPORT, AZ US",7,2,1988,0,0,0,NaN,109,89
USW00023183,"PHOENIX AIRPORT, AZ US",7,3,1988,0,0,0,NaN,108,83
USW00023183,"PHOENIX AIRPORT, AZ US",7,4,1988,0,0,0,NaN,108,85
USW00023183,"PHOENIX AIRPORT, AZ US",7,5,1988,0,0,0,NaN,110,90
